Respondent ID,Category,Question,Response,Race,Gender,Province,Occupation,Demography
1.14372E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,"Depends which area the aerial response is required.  In a City of Cape Town municipal nature reserve perspective, the nature reserve manager will advice the Biodiversity branch manager, whom ultimately gives permission to fly.",,Female,Western Cape,,nan | Female | Western Cape | nan
1.14371E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,,Human,Male,Gauteng,,Human | Male | Gauteng | nan
1.14371E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Fire and Rescue Services,,,Western Cape,,nan | nan | Western Cape | nan
1.14371E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Delegated authority- Branch Manager: Biodiversity Management Branch (City of Cape Town),White,Male,Western Cape,,White | Male | Western Cape | nan
1.14371E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,"Fire department, if its on the nature reserve, the reserve manager or supervisor puts in a call to recommend the use of aerial support.",African,Male,Western Cape,,African | Male | Western Cape | nan
1.1437E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,The organisation who is a memeber of the Aerial organisation decides and its on a First Call basis to mebers on thier scals.The state does have limted funds to pay for resourses under disaster situation. This is decided by disaster management,White,Male,Mpumalanga,,White | Male | Mpumalanga | nan
1.1437E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Local disaster management authorities,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14369E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14369E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,authorities,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14369E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,fire commander,,,Western Cape,,nan | nan | Western Cape | nan
1.14369E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,"NATIONAL DEPARTMENT OF FORESTRY, FISHERIES AND ENVIRONMENT",White,Male,North West,,White | Male | North West | nan
1.14369E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,The incident commander for public land and the landowner for private,Black,Male,Western Cape,,Black | Male | Western Cape | nan
1.14369E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Table Mountain National Park IC,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14369E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,private entity,White,,Mpumalanga,,White | nan | Mpumalanga | nan
1.14368E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Not sure,White,Female,KwaZulu Natal,,White | Female | KwaZulu Natal | nan
1.14368E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,"FPA, Fire department, Private owners with Insureance",,Male,Western Cape,,nan | Male | Western Cape | nan
1.14368E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Manager / warden,White,Male,Limpopo,,White | Male | Limpopo | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,recommendations from incident command unit sent to top management for consideration,African,Female,Western Cape,,African | Female | Western Cape | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,The head of the Fire Protection Agency,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Local or Provincial JOC,White,Male,Western Cape,,Caucasian | Male | Western Cape | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Risk resource management Nelspruit,White,Male,Mpumalanga,,European | Male | Mpumalanga | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Fire Chief and in some cases the landowner,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,District municipalities and some land management agencies,,Male,Western Cape,,nan | m | Western Cape | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Senior officials,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Senior IC Comadre,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Unclear,,,North West,,nan | nan | North West | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Disaster Management Centres,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Provincial Disaster Management Centre,White,Male,North West,,White | Male | North West | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Incident Commander,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,members of aerial response bodies,White,Male,Mpumalanga,"a.	Firefighter (general)","w | m | Mpumalanga | a.	Firefighter (general)"
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Fire Protection Associations and contributing private land owners,White,Male,KwaZulu Natal,,European | Male | KwaZulu Natal | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,city fire unit,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,,White,Male,Western Cape,,Caucasion | Male | Western Cape | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,City level Incident Commander,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Grower company & FPA,,,Mpumalanga,,nan | nan | Mpumalanga | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,,White,Male,Gauteng,,White | Male | Gauteng | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Local and Provincia Government,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Chief Fire Officer,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,government/municipalities,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Local IC,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14362E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,The incident commander,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,Fire Chief,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,As per agreements or nationally approval,White,Female,Gauteng,,White | Female | Gauteng | nan
1.14362E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,FPA manager,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14362E+11,Miscellaneous,Who decides to use/approve the use of aircraft?,,,,,,nan | nan | nan | nan
1.14379E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,,,Western Cape,,nan | nan | Western Cape | nan
1.14379E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,White,Male,Free State,,European | Male | Free State | nan
1.14379E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14372E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14379E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Neither agree nor disagree,White,Male,Western Cape,,White | Male  | Western Cape | nan
1.14378E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14377E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14377E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Somewhat disagree,White,Male,Mpumalanga,,Caucasian | Male | Mpumalanga | nan
1.14377E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Neither agree nor disagree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14377E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,,,Western Cape,,nan | nan | Western Cape | nan
1.14377E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,White,Male,Western Cape,"a.	Firefighter (general)","White African | Male | Western Cape | a.	Firefighter (general)"
1.14377E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Somewhat disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Somewhat disagree,White,Male,Western Cape,,European descent | Male | Western Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Somewhat disagree,White,Female,Western Cape,,Caucasian | Female | Western Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Neither agree nor disagree,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Neither agree nor disagree,White,Male,Western Cape,,w | m | Western Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Somewhat agree,,Male,Eastern Cape,,nan | Male | Eastern Cape | nan
1.14366E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Neither agree nor disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly disagree,,,Western Cape,,nan | nan | Western Cape | nan
1.14376E+11,Miscellaneous,There are Unmanned Aerial Systems (UAS)/drones/Robots used for wildland fire management purposes.,Strongly agree,,Male,Western Cape,,nan | Male | Western Cape | nan
